,videoId,publishedAt,title,tags,duration,viewCount,likeCount,commentCount
419,hUwA3obuwNc,2021-12-07T12:01:30Z,Rodri ROCKET & SUPER McGinn Strike | Best Premier League Goals | November,"['goals', 'goal', 'Premier League', 'epl', 'PL', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'football', 'soccer', 'football goals', 'soccer goals', 'long range goals', 'long goals', 'rocket', 'rocket goals', 'November goals', 'best November goals', 'Rodri', 'Manchester City', 'Man City', 'Aston Villa', 'Emile Smith Rowe', 'Arsenal', ""N'Golo Kanté"", 'Chelsea', 'Ismaïla Sarr', 'Watford', 'Allan Saint-Maximin', 'Newcastle', 'Diogo Jota', 'Liverpool', 'Manuel Lanzini', 'West Ham', 'Smith Rowe', 'Kanté', 'Jota', 'Saint-Maximin']",PT4M22S,82089,2007,114
420,eFMuEYxrh2E,2021-12-06T16:01:57Z,Rooney & Ronaldo | Gerrard & Torres | GREATEST partnerships in the Premier League,"['Premier League', 'PL', 'epl', 'Prem', 'Cristiano Ronaldo', 'Wayne Rooney', 'Steven Gerrard', 'Fernando Torres', 'Ronaldo', 'Rooney', 'Gerrard', 'Torres', 'Cristiano', 'CR7', 'Manchester United', 'Man United', 'Man Utd', 'Liverpool', 'partnerships', 'football partnerships', 'soccer partnerships', 'football', 'soccer', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'Ronaldo Rooney', 'Gerrard Torres', 'Cristiano Ronaldo Wayne Rooney', 'Steven Gerrard Fernando Torres', 'dynamic duos', 'duos', 'football duos', 'soccer duos']",PT8M56S,132489,2730,323
421,N2PnbQysY9A,2021-12-03T14:36:46Z,🗣 Manchester United fixtures couldn’t be better for Cristiano Ronaldo | FPL Show,"['Cristiano Ronaldo', 'Cristiano', 'Ronaldo', 'CR7', 'Manchester United', 'Man United', 'Man Utd', 'Manchester United 3-2 Arsenal', 'Manchester United v Arsenal', 'Manchester United Arsenal', 'Arsenal', 'Premier League', 'epl', 'PL', 'Manchester City', 'Man City', 'West Ham vs Chelsea', 'Chelsea', 'Phil Foden', 'Mason Mount', 'Bruno Fernandes', 'FPL', 'FPL Show', 'FPL Gameweek 15', 'FPL GW15', 'Fantasy Premier League GW15', 'Gameweek 15', 'GW15', 'football', 'soccer', 'Premier League goals', 'Premier League highlights', 'epl goals', 'epl highlights']",PT43M32S,26882,871,76
422,JYpIJ5HdbHI,2021-12-02T16:02:01Z,Ibrahima Konate RAGE QUITS in FIFA Challenge | Uncut,"['LFC', 'Liverpool', 'Konate', 'Ibrahima Konate', 'RB Leipzig', 'FIFA 22', 'Uncut', 'FIFA', 'Anfield', 'The Reds', 'Joe Gomez', 'Trent Alexander-Arnold', 'Rage Quit', 'epl', 'epl goals', 'epl highlights', 'Premier League', 'TOTW', 'Team of the Week', 'Grealish', 'France', 'Mohamed Salah', 'Mo Salah', 'Salah']",PT9M21S,345626,11009,293
423,-_9mCLK-8_A,2021-11-26T16:01:47Z,The Come Up ft. Jamie Vardy & Ben Foster | Part 1,"['Premier League', 'PL', 'epl', 'Prem', 'Premier', 'League', 'football', 'soccer', 'Jamie Vardy', 'Vardy', 'Ben Foster', 'Foster', 'The Cycling GK', 'Ben Foster - The Cycling GK', 'GK', 'goalkeeper', 'Premier League goalkeepers', 'goalkeepers', 'Vozcast', 'Adam Lallana', 'Kevin Phillips', 'Leicester', 'Watford', 'Brighton', 'Southampton', 'Aston Villa', 'Crystal Palace', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'The Come Up', 'non league to Premier League', 'non league', 'non-league', 'rags to riches', 'hard work pays off']",PT7M34S,35058,907,71
424,4GfyZ-E6EDc,2021-11-26T12:01:06Z,Emile Smith Rowe or Conor Gallagher 🤔 | Chelsea vs Manchester United Preview | FPL Show,"['Chelsea vs Manchester United', 'Chelsea v Manchester United', 'Chelsea', 'Manchester United', 'Man United', 'Man Utd', 'Chelsea Manchester United', 'Jadon Sancho', 'Cristiano Ronaldo', 'Bruno Fernandes', 'Premier League', 'epl', 'PL', 'Prem', 'Emile Smith Rowe', 'Conor Gallagher', 'Arsenal', 'Crystal Palace', 'Tottenham Hotspur', 'Spurs', 'FPL', 'FPL Show', 'FPL Gameweek 13', 'FPL GW13', 'Fantasy Premier League GW13', 'Gameweek 13', 'GW13', 'football', 'soccer', 'Premier League goals', 'Premier League highlights', 'epl goals', 'epl highlights']",PT42M14S,28467,901,71
425,Pd4Ho9OBmTA,2021-11-25T16:02:01Z,Jack Grealish reveals the SECRET behind his CALVES | Uncut,"['Manchester City', 'Man City', 'MCFC', 'Grealish', 'Aston Villa', 'AVFC', 'Jack Grealish', 'England', 'Ultimate Teammate', 'Calves', 'Training', 'FIFA', 'FIFA 22', 'FUT', 'Ultimate Team', 'Uncut', 'Premier League highlights', 'epl goals', 'epl highlights', 'Jack Grealish goals', 'Grealish goals', 'Grealish skills', 'Grealish Man City', 'Grealish Uncut', '#uncut', '#mancity', '#premierleague', 'Premier League', 'Skills', 'TOTW', 'PL', 'epl', 'OTW', 'Grealish OTW', 'Grealish one to watch', 'Elz', 'Grealish Elz', 'Elz the Witch']",PT12M17S,1453918,29887,777
426,yn5Zpgrs_FY,2021-11-24T16:01:42Z,UNSTOPPABLE dribblers in FIFA 22 | Premier League edition,"['Premier League', 'epl', 'Prem', 'FIFA 22', 'FIFA', 'FIFA22', 'football', 'soccer', 'dribblers', 'dribble', 'dribbles', 'football dribble', 'soccer dribble', 'solo', 'solo goal', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'goals', 'highlights', 'Jadon Sancho', 'Manchester United', 'Bernardo Silva', 'Manchester City', 'Thiago Alcântara', 'Liverpool', 'Mateo Kovačić', 'Chelsea', 'Sancho', 'Silva', 'Thiago', 'Man United', 'Man Utd', 'Man City', 'best dribbles', 'best football dribbles', 'best soccer dribbles', 'FUT', 'unstoppable']",PT6M,69590,1982,218
427,sIvwWpjYjZk,2021-11-24T11:04:28Z,200 IQ Goal 🧠 #Shorts,"['high IQ moment', 'high IQ', 'IQ 300', '300 IQ', 'IQ 200', '200 IQ', 'football IQ', 'football high IQ', 'soccer IQ', 'soccer high IQ', 'Man City', 'Manchester City', 'Premier League', 'epl', 'Prem', 'David Silva', 'Sergio Agüero', 'Kevin De Bruyne', 'Raheem Sterling', 'Bournemouth', 'short', 'shorts', '#shorts', 'football', 'soccer', 'build-up play', 'Man City goal', 'Manchester City goal', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'Premier League shorts', 'epl shorts', 'football shorts', 'soccer shorts']",PT13S,121801,4728,98
428,G0Dr2OOIiQw,2021-11-23T16:03:15Z,"100 Premier League goals club ft. Heskey, Salah, Crouch & more!","['Premier League', 'Premier League goals', 'epl goals', 'epl', 'PL', 'Prem', 'Premier', 'League', 'Mohamed Salah', 'Salah', 'Liverpool', 'Aston Villa', 'Alan Shearer', 'Wayne Rooney', 'Sergio Aguero', 'Frank Lampard', 'Romelu Lukaku', 'Sadio Mane', 'Jamie Vardy', 'Harry Kane', 'Steven Gerrard', 'Peter Crouch', '100 goals', '100 Premier League goals', '100 epl goals', '100 goals club', 'Milestones', 'Milestone', 'football', 'soccer', '100 football goals', '100 soccer goals', 'Lukaku', 'Mane', 'Vardy', 'Kane', 'Premier League highlights', 'epl highlights', 'Heskey']",PT10M35S,58604,1706,95
429,qb2L8bhROJk,2021-11-22T16:02:24Z,"Salah, Lukaku, Kane or Aubameyang: Who’s got the best shot? | FIFA 22 Ratings","['Premier League', 'epl', 'Prem', 'FIFA 22', 'FIFA', 'FIFA22', 'football', 'soccer', 'Mohamed Salah', 'Liverpool', 'Romelu Lukaku', 'Chelsea', 'Harry Kane', 'Tottenham Hotspur', 'Pierre-Emerick Aubameyang', 'Arsenal', 'Salah', 'Lukaku', 'Kane', 'Aubameyang', 'Spurs', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'best shot', 'best shot FIFA', 'striker', 'forward', 'attacker', 'best striker', 'best Premier League striker', 'best striker FIFA', 'ST', 'CF', 'best forward', 'best Premier League forward', 'football goals', 'shot', 'shoot', 'goal']",PT5M1S,97183,2551,250
430,dDezcYYzlTQ,2021-11-22T12:31:11Z,The MOST SATISFYING Knee Slide? #Shorts,"['knee slide', 'slide', 'football knee slide', 'soccer knee slide', 'satisfying', 'most satisfying', 'the most satisfying', 'Alexandre Lacazette knee slide', 'Lacazette knee slide', 'Arsenal', 'Premier League', 'epl', 'Prem', 'short', 'shorts', '#short', '#shorts', 'Premier League shorts', 'epl shorts', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'most satisfying knee slide', 'the most satisfying knee slide', 'football shorts', 'soccer shorts', 'Alexandre Lacazette', 'Lacazette Arsenal', 'Arsenal short']",PT16S,197560,5886,161
431,3wRxK90M-2U,2021-11-18T16:02:10Z,How to DEFEND against ALLAN SAINT-MAXIMIN | Uncut ft. Joe Willock,"['Newcastle United', 'Newcastle', 'NUFC', 'Allan Saint-Maximin', 'ASM', 'Joe Willock', 'Arsenal', 'Great goals', 'Ultimate Teammate', 'FIFA', 'FIFA 22', 'FUT', 'Ultimate Team', 'Uncut', 'Premier League highlights', 'epl goals', 'epl highlights', 'Joe Willock goals', 'Willock goals', 'Prem', 'EPL', 'Premier League Uncut', '#uncut', '#newcastleunited', '#premierleague', 'Premier League', 'England', 'Skills', 'ASM Skills', 'Allan Saint-Maximin skills', 'Saint-Maximin skills', 'Willock', 'Saint-Maximin', 'Allan Saint Maximin skills', 'Saint Maximin skills', 'PL', 'epl']",PT6M57S,89907,1901,53
432,Y_6DJF89jcQ,2021-11-18T12:09:37Z,How did Micah Richards get out of the way of this SCREAMER?! #Shorts,"['Micah Richards', 'Richards', 'Premier League', 'epl', 'PL', 'Prem', 'Premier', 'matrix', 'quick reaction', 'reaction', 'reacts', 'react', 'Manchester City', 'Man City', 'Micah Richards Man City', 'Micah Richards Manchester City', 'Gareth Barry', 'long range goal', 'long goal', 'long-range goal', 'goal', 'football', 'soccer', 'short', 'shorts', '#short', '#shorts', 'football goal', 'soccer goal', 'football shorts', 'soccer shorts', 'Man City short', 'Manchester City short', 'tiktok', 'tiktoks', 'football tiktok', 'soccer tiktok', 'Premier League short', 'epl short']",PT20S,698502,15959,329
433,v7P5D4oOoVg,2021-11-16T16:04:02Z,"100 Premier League goals for a single club! Ft. Rooney, Kane & Agüero","['Premier League', 'epl', 'Prem', 'Premier', 'League', '100 goals', '100 Premier League goals', 'Premier League goals', 'Premier League highlights', 'epl goals', 'epl highlights', 'Wayne Rooney', 'Manchester United', 'Harry Kane', 'Tottenham Hotspur', 'Manchester City', 'Man United', 'Man City', 'Sergio Aguero', 'Rooney', 'Kane', 'Aguero', 'Arsenal', 'Thierry Henry', 'Didier Drogba', 'Chelsea', 'Ian Wright', 'Paul Scholes', '100', 'hundred', 'Alan Shearer', 'Michael Owen', 'Jamie Vardy', 'Vardy', 'Steven Gerrard', 'Gerrard', 'Frank Lampard', 'football', 'soccer']",PT7M30S,56820,1893,162
434,ZXukeJqq1V0,2021-11-16T11:00:28Z,Ronaldo chop & Cavani chip 🔥 | Best Premier League skills | October,"['Cristiano Ronaldo', 'Cristiano', 'Ronaldo', 'CR7', 'Ronaldo chop', 'Cristiano Ronaldo chop', 'Edinson Cavani', 'Cavani', 'Manchester United', 'Man United', 'Man Utd', 'Premier League', 'epl', 'PL', 'Prem', 'skills', 'football skills', 'soccer skills', 'tekkers', 'football', 'soccer', 'Premier League skills', 'chip', 'Son Heung-min', 'Mohamed Salah', 'Tottenham Hotspur', 'Tottenham', 'Spurs', 'Liverpool', 'Son', 'Heung-min', 'Salah', 'Mohamed Salah goals', 'Cristiano Ronaldo goals', 'Cristiano Ronaldo assists', 'Ronaldo goals', 'Ronaldo assists', 'solo Salah goals']",PT3M10S,592494,5127,227
435,2y_8H0kKF-8,2021-11-15T16:02:24Z,The highest rated DEFENCE in the Premier League! | FIFA 22 Ratings,"['Premier League', 'epl', 'Prem', 'FIFA 22', 'FIFA', 'FIFA22', 'football', 'soccer', 'defenders', 'best defenders', 'best defenders in FIFA', 'best defenders in FIFA 22', 'FIFA defenders', 'best FIFA defenders', 'best FIFA 22 defenders', 'defence', 'Virgil van Dijk', 'Liverpool', 'Rúben Dias', 'Manchester City', 'Thiago Silva', 'Chelsea', 'Man City', 'van Dijk', 'Virgil van Dijk Liverpool', 'van Dijk Liverpool', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'Virgil van Dijk defending', 'Ruben Dias Man City']",PT6M42S,129470,3347,306
436,QDKM7Iwrq5E,2021-11-12T16:00:35Z,The Premier League's GREATEST free-kick saves!,"['Premier League', 'English Premier League', 'EPL', 'PL', 'Football', 'Soccer', 'Futbol', 'Saves', 'Greatest', 'Best', 'Free-Kick', 'Direct Free-Kick', 'Saving', 'Goalkeepers', 'goaltenders', 'goalkeeper training', 'fingertip save', 'strong hand', 'strength', 'agility', 'ability', 'reaction', 'Aaron Ramsdale', 'Arsenal', 'Ali Al-Habsi', 'Wigan Athletic', 'Tim Howard', 'Everton', 'Hugo Lloris', 'Tottenham Hotspur', 'Spurs', 'tipped over the bar', 'pushed out', 'defence', 'last minute winner', 'Scott Carson', 'Ramsdale save', 'James Maddison', 'free kick vs arsenal']",PT6M56S,322638,5309,243
437,jRY9bENCR9Y,2021-11-11T16:02:01Z,Jordan Pickford REACTS to his GREATEST SAVES | Uncut,"['FIFA', 'FUT', 'Ultimate Team', 'FIFA 22', '#FIFA22', '#Uncut', '#Everton', 'Jordan Pickford', 'Pickford', 'Goalkeeper', 'Great Saves', 'React', 'Reacts', 'Reactions', 'Fantastic Saves', 'Incredible Saves', 'Peter Schmeichel', 'Uncut', 'TOTW', 'Penalty Saves', 'Team of the Week', 'FIFA Ratings', 'How to save']",PT12M27S,83968,2369,190
438,7e4A_QVR-R8,2021-11-09T17:01:41Z,GENIUS vision & strikes from Mohamed Salah | BEST Premier League goals | October,"['Premier League', 'English Premier League', 'EPL', 'PL', 'Football', 'Soccer', 'Futbol', 'Mohamed Salah', 'Genius', 'Vision', 'passing', 'long pass', 'execution', 'strikes', 'striking', 'long shot', 'tip toe', 'in and out', 'dribbling', 'best', 'greatest', 'goals', 'october', 'goal of the month', 'assists', 'Liverpool', 'Everton', 'Andros Townsend', 'weaving', 'Manchester City', 'Manchester United', 'Callum Wilson', 'Newcastle united', 'Newcastle United Takeover', 'Man u', 'Cristiano Ronaldo', 'CR7', 'Cristiano', 'screamers', 'dead ball', 'free kick', 'penalty', 'finishing', 'fifa', 'finish']",PT5M52S,211738,3068,156
439,2VUFV7FZkeQ,2021-11-09T12:11:35Z,"BEST Premier League Saves | Ramsdale, De Gea, Mendy | October","['Premier League', 'English Premier League', 'EPL', 'PL', 'Saving', 'Saves', 'Goalkeepers', 'Goaltender', 'goaltending', 'clean sheet', 'Arsenal', 'Aaron Ramsdale', 'David De Gea', 'Manchester United', 'Edouard Mendy', 'Chelsea', 'October', 'Unbelievable', 'best', 'Football', 'Soccer', 'Futbol', 'England', 'European Football', 'Association Football', 'fingertips', 'clawed back', 'crossbar', 'best saves', 'Jordan Pickford', 'Everton', 'Goals', 'Denied', 'passing', 'shots', 'shooting', 'long shots', 'free kick', 'power', 'strength', 'strong save']",PT3M30S,642750,9584,435
440,MAesBBPmmAQ,2021-11-05T12:03:36Z,Best Spurs picks under Conte? | Man Utd vs Man City preview | FPL Show,"['Manchester United vs Manchester City', 'Manchester United vs Man City', 'Man Utd vs Man City', 'Manchester United Manchester City', 'Manchester United Man City', 'Manchester United', 'Manchester City', 'Man City', 'Spurs', 'Tottenham Hotspur', 'Tottenham', 'Antonio Conte', 'Harry Kane', 'Son Heung-min', 'Cristiano Ronaldo', 'Ronaldo', 'Premier League', 'epl', 'PL', 'Fantasy Premier League', 'FPL', 'FPL Show', 'FPL Gameweek 11', 'FPL GW11', 'Fantasy Premier League GW11', 'Gameweek 11', 'GW11', 'football', 'soccer', 'Arsenal', 'Kane', 'Son', 'Heung-min']",PT39M51S,31722,926,89
441,Um_g1bPMF7U,2021-11-04T16:02:30Z,Premier League managers react to MATCH-WINNING goals,"['reacts', 'reaction', 'react', 'Premier League', 'epl', 'PL', 'Prem', 'Premier', 'Premier League reacts', 'Premier League reactions', 'football reacts', 'football reactions', 'soccer reactions', 'football', 'soccer', 'goals', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'Pep Guardiola', 'Manchester City', 'Sir Alex Ferguson', 'Manchester United', 'Ole Gunnar Solskjær', 'Jürgen Klopp', 'Liverpool', 'Arsène Wenger', 'Arsenal', 'Roy Keane', 'Eddie Howe', 'Man City', 'Man United', 'Solskjær', 'Solskjaer', 'Klopp', 'Guardiola']",PT7M35S,259857,7036,285
442,PP-XmuUDqBQ,2021-11-03T16:01:47Z,1 AMAZING Premier League goal scored from EVERY MINUTE [1-90],"['Premier League', 'Premier League highlights', 'Premier League goals', 'epl', 'PL', 'Prem', 'goals', 'football', 'soccer', 'football goals', 'soccer goals', 'amazing goals', '1 goal from every minute', 'one goal from every minute', 'one goal scored', '1 goal scored', 'one goal', '1 goal', 'every minute', '90 minutes', '90 goals', 'compilation', 'football compilation', 'soccer compilation', 'mixtape', 'soccer mixtape', 'Liverpool', 'Chelsea', 'Manchester United', 'Man City', 'Arsenal', 'Sadio Mané', 'Jamie Vardy', 'Harry Kane', 'Mason Mount', 'Premier']",PT27M26S,11588278,109954,2525
443,X46THtcIpD0,2021-11-01T16:00:13Z,"Streets Will NEVER Forget | First & Last Premier League Goals | Taarabt, Ben Arfa & More!","['Premier League', 'Premier League football', 'Premier League highlights', 'First and Last', 'First & Last', 'First and last goals', 'First & Last goals', 'first and last premier league goals', 'ben arfa', 'taraabt', 'Arshavin', 'Andrey Arshavin', 'Arsenal', 'Newcastle', 'Newcastle United', 'Michu', 'Michu Swansea', 'Clint Dempsey', 'Okocha', 'Jay Jay Okocha', 'jay-jay okocha', 'Hatem Ben Arfa']",PT8M24S,831593,10212,524
444,sD23uDmvJsk,2021-10-29T17:02:08Z,The SCARIEST Premier League players for opponents!,"['Premier League', 'Premier League football', 'Premier League highlights', 'highlights', 'football highlights', 'Halloween', 'best footballers', 'best strikers', 'scariest footballers', 'Luis Suarez', 'Thierry Henry', 'Didier Drogba', 'Harry Kane', 'Alan Shearer', 'Sadio Mane', 'Luis Suarez Norwich', 'Arsenal', 'Liverpool', 'Chelsea', 'Newcastle United', 'ruud van nistelrooy']",PT12M42S,159810,3448,289
445,prWobTKFSjE,2021-10-27T15:02:06Z,BEST strike partnerships in Premier League history | Thierry Henry + Dennis Bergkamp & more | Part 1,"['Premier League', 'EPL', 'PL', 'Football', 'Soccer', 'Strike', 'Partnerships', 'Thierry Henry', 'Dennis Bergkamp', 'history', 'Arsenal', 'Manchester City', 'Sergio Aguero', 'Edin Dzeko', 'Best', 'Henry', 'Striker', 'Goals', 'Assists', 'Chelsea', 'Didier Drogba', 'Nicholas Anelka', 'Dribbling', 'Skills']",PT8M18S,64122,1583,188
446,XzsiOnLkb8k,2021-10-26T15:00:05Z,Son Heung-min and Park Ji-sung: The impact of South Koreans in the Premier League,"['Premier League', 'EPL', 'EFL', 'PL', 'Football', 'Soccer', 'Association football', 'south korea', 'korea', 'son heung-min', 'park ji-sung', 'asia', 'impact', 'south koreans', 'goals', 'assists', 'stats', 'appearances', 'tottenham', 'manchester united', 'spurs', 'statistics', 'Bolton Wanderers', 'Swansea']",PT5M9S,381612,14148,1170
447,j396oSk6gOg,2021-10-25T11:02:12Z,"Top African goalscorers | Premier League | Riyad Mahrez, Mohamed Salah, Didier Drogba & more","['Mohamed Salah', 'Sadio Mané', 'Riyad Mahrez', 'Pierre-Emerick Aubameyang', 'Mo Salah', 'Salah', 'Mané', 'Sadio Mane', 'Mahrez', 'Aubameyang', 'Didier Drogba', 'Liverpool', 'Chelsea', 'Manchester City', 'Man City', 'Arsenal', 'Premier League', 'epl', 'PL', 'Prem', 'history', 'records', 'football', 'soccer', 'African football', 'African footballers', 'African goalscorers', 'top African goalscorers', 'Africa', 'Premier League goals', 'Premier League highlights', 'epl goals', 'epl highlights', 'Mohamed Salah goal', 'Sadio Mané goal', 'Riyad Mahrez goal', 'African']",PT10M1S,319147,6679,654
448,dOFW_gumYc8,2021-10-22T15:00:16Z,10 GREAT Manchester United vs Liverpool goals | Premier League | Anthony Martial & Mohamed Salah,"['Manchester United vs Liverpool', 'Man United vs Liverpool', 'Man Utd vs Liverpool', 'Manchester United Liverpool', 'Manchester United', 'Liverpool', 'Man United', 'Man Utd', 'United', 'Premier League', 'epl', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'Manchester United goals', 'Liverpool goals', 'goals', 'soccer goals', 'football goals', 'football', 'soccer', 'Mohamed Salah', 'David Beckham', 'Steven Gerrard', 'Salah', 'Gerrard', 'Mohamed Salah goals', 'Mohamed Salah Liverpool', 'Salah Liverpool']",PT7M1S,201651,4154,306
449,jNl2p2JtZII,2021-10-22T11:01:28Z,Romelu Lukaku replacements? | Manchester United vs Liverpool preview | FPL Show,"['Manchester United vs Liverpool', 'Manchester United Liverpool', 'Manchester United', 'Liverpool', 'Premier League', 'epl', 'PL', 'Prem', 'Chelsea', 'Manchester City', 'Man City', 'Romelu Lukaku', 'Cristiano Ronaldo', 'Lukaku', 'Cristiano', 'Ronaldo', 'CR7', 'Fantasy Premier League', 'FPL', 'FPL Show', 'FPL Gameweek 9', 'FPL GW9', 'Fantasy Premier League GW9', 'Gameweek 9', 'GW9', 'football', 'soccer', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'fantasy', 'goals', 'Kevin De Bruyne', 'Kai Havertz', 'Mohamed Salah', 'Salah']",PT41M25S,24710,866,114
450,WXlvJB0Lu8g,2021-10-15T11:02:16Z,Time to TRIPLE-UP on Chelsea players? How to overcome Pep roulette | FPL Show,"['Premier League', 'epl', 'PL', 'Prem', 'Chelsea', 'Manchester City', 'Man City', 'Romelu Lukaku', 'Pep Guardiola', 'Manchester United', 'Cristiano Ronaldo', 'Mason Greenwood', 'Lukaku', 'Guardiola', 'Man United', 'Man Utd', 'Cristiano', 'Ronaldo', 'CR7', 'Greenwood', 'Fantasy Premier League', 'FPL', 'FPL Show', 'FPL Gameweek 8', 'FPL GW8', 'Fantasy Premier League GW8', 'Gameweek 8', 'GW8', 'football', 'soccer', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'fantasy', 'football fantasy', 'goals', 'highlights', 'Pep roulette']",PT40M4S,34523,989,73
451,j72RloX_4lc,2021-10-14T15:02:08Z,Allan Saint-Maximin REACTS to his GREATEST SKILLS | Uncut,"['FIFA 22', 'Uncut', 'FIFA', 'Newcastle United', 'Allan Saint-Maximin', 'Newcastle', 'NUFC', 'Skills', 'Skill moves', 'football', 'soccer', 'reacts', 'reaction', 'FIFA reacts', 'Premier League', 'epl', 'epl goals', 'epl highlights', 'FIFA Ultimate Team', 'great skills', 'sick skills', 'premier league skills', 'Toon Army', 'Saint-Maximin', 'Saint Maximin', 'ASM']",PT8M7S,1204755,36703,1094
452,mGZ6CPkJWRo,2021-10-08T15:02:06Z,CRAZY Héctor Bellerín sprint #Shorts,"['#shorts', '#short', 'shorts', 'short', 'YouTube short', 'YouTube shorts', 'football short', 'soccer short', 'sports short', 'football shorts', 'soccer shorts', 'sports shorts', 'Premier League short', 'Premier League shorts', 'Premier League', 'epl', 'Prem', 'Premier', 'League', 'goals', 'football', 'soccer', 'Héctor Bellerín', 'Bellerín', 'Héctor Bellerín speed', 'Héctor Bellerín sprint', 'Bellerín speed', 'Bellerín sprint', 'Arsenal', 'Hector Bellerin', 'Bellerin', 'speed', 'fast footballers', 'fastest footballers', 'fast', 'fastest', 'Bellerin tackle', 'tackle']",PT9S,4506181,41492,231
453,pTY8puzJ7Ws,2021-10-08T11:01:12Z,Time to join the Jamie Vardy party? Should you sell Cristiano Ronaldo? | FPL Show,"['Cristiano Ronaldo', 'Cristiano', 'Ronaldo', 'CR7', 'Manchester United', 'Man United', 'Man Utd', 'Jamie Vardy', 'Andros Townsend', 'Ismaïla Sarr', 'Vardy', 'Leicester', 'Chelsea', 'Manchester City', 'Man City', 'Sarr', 'Townsend', 'Everton', 'Fantasy Premier League', 'FPL', 'FPL Show', 'Premier League', 'PL', 'epl', 'FPL Gameweek 8', 'FPL GW8', 'Fantasy Premier League GW8', 'Gameweek 8', 'GW8', 'football', 'soccer', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'fantasy', 'football fantasy', 'soccer fantasy', 'goals', 'highlights']",PT43M22S,34819,1051,176
454,PIuCXyRDs7U,2021-10-06T11:50:14Z,José Mourinho’s reaction 😂 #Shorts,"['#shorts', '#short', 'shorts', 'short', 'YouTube short', 'YouTube shorts', 'football short', 'soccer short', 'sports short', 'football shorts', 'soccer shorts', 'sports shorts', 'Premier League short', 'Premier League shorts', 'Premier League', 'epl', 'Prem', 'Premier', 'goals', 'football', 'soccer', 'José Mourinho', 'Jose Mourinho', 'Mourinho', 'Manchester United', 'Man United', 'Man Utd', 'Mourinho reaction', 'Jose Mourinho reaction', 'Mourinho reacts', 'Jose Mourinho reacts', 'funny', 'comedy', 'funny shorts', 'comedy shorts', 'free-kick', 'Ashley Young']",PT13S,788964,14944,378
455,_ZkU6czNP5E,2021-10-05T15:01:36Z,"Toney flick vs Liverpool, Ramsdale feint & Jiménez is BACK! | BEST Premier League skills | September","['Premier League', 'PL', 'epl', 'Prem', 'Premier', 'football', 'soccer', 'skills', 'tricks', 'Trickbox', 'football skills', 'football tricks', 'soccer skills', 'soccer tricks', 'Premier League goals', 'Premier League highlights', 'epl goals', 'epl highlights', 'goals', 'Liverpool', 'Ivan Toney', 'Aaron Ramsdale', 'Arsenal', 'Raúl Jiménez', 'Romelu Lukaku', 'Chelsea', 'Wilfried Zaha', 'Paul Pogba', 'Manchester United', 'Allan Saint-Maximin', 'Ramsdale', 'Jiménez', 'Lukaku', 'Pogba', 'Saint-Maximin', 'Saint Maximin', 'September', 'Man Utd', 'Man United', 'skills football']",PT2M11S,106366,1247,71
456,B8qK49eRNXQ,2021-10-03T10:46:29Z,AMAZING Ramsdale save onto the bar & Alisson DENIES 40-yard lob! | Premier League saves | September,"['Saves', 'best saves', 'Premier League saves', 'best Premier League saves', 'September', 'Premier League', 'epl', 'PL', 'Prem', 'amazing saves', 'incredible saves', 'insane saves', 'goalkeeper saves', 'best goalkeeper saves', 'goalkeeper', 'goalkeepers', 'best goalkeepers', 'saves 2021/22', 'Alisson Becker', 'Liverpool', 'David de Gea', 'Manchester United', 'Edouard Mendy', 'Chelsea', 'Aaron Ramsdale', 'Arsenal', 'Alisson', 'Becker', 'de Gea', 'Mendy', 'Ramsdale', 'Alisson saves', 'de Gea saves', 'Mendy saves', 'Ramsdale saves', 'football', 'soccer', 'save', 'keeper']",PT3M24S,417687,3603,235
457,sGF3VZGFdBk,2021-10-01T11:02:40Z,A Trent Alexander-Arnold DILEMMA! | Liverpool vs Manchester City preview | FPL Show,"['Mohamed Salah', 'Salah', 'Mo Salah', 'Manchester United', 'Liverpool', 'Manchester City', 'Man City', 'Liverpool vs Manchester City', 'Liverpool vs Man City', 'Liverpool Manchester City', 'Liverpool Man City', 'Mohamed Salah Liverpool', 'Salah Liverpool', 'Chelsea', 'The Cycling GK', 'Ben Foster', 'Fantasy Premier League', 'FPL', 'FPL Show', 'Premier League', 'PL', 'epl', 'FPL Gameweek 7', 'Fantasy Premier League GW7', 'Gameweek 7', 'GW7', 'football', 'soccer', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights']",PT40M27S,31549,979,124
